location,date,b3001,b3002,b3003,b3004,b3005,b3006,b3007,b3008,b3009,b3010,b3011,b3012,b3013
J03,9-21-2016 11:29:15,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J03,9-21-2016 11:29:13,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J03,9-21-2016 11:29:05,-200,-68,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J03,9-21-2016 11:29:04,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J03,9-21-2016 11:28:53,-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J03,9-21-2016 11:28:51,-200,-68,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J04,9-21-2016 11:28:37,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J04,9-21-2016 11:28:35,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J04,9-21-2016 11:28:27,-200,-65,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J04,9-21-2016 11:28:25,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J05,9-21-2016 11:28:15,-200,-63,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200
J05,9-21-2016 11:28:10,-200,-63,-200,-200,-83,-200,-200,-200,-200,-200,-200,-200,-200
J05,9-21-2016 11:28:07,-200,-60,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J05,9-21-2016 11:28:06,-200,-63,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200
J06,9-21-2016 11:27:49,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J06,9-21-2016 11:27:47,-200,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200
J06,9-21-2016 11:27:44,-200,-81,-200,-200,-76,-200,-200,-80,-200,-200,-200,-200,-200
J06,9-21-2016 11:27:39,-200,-73,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200
J07,9-21-2016 11:27:23,-200,-74,-200,-200,-68,-200,-200,-81,-200,-200,-200,-200,-200
J07,9-21-2016 11:27:21,-200,-75,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200
J07,9-21-2016 11:27:11,-200,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200
J07,9-21-2016 11:27:09,-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200
J07,9-21-2016 11:27:01,-200,-200,-83,-200,-68,-200,-200,-200,-200,-200,-200,-200,-200
J07,9-21-2016 11:26:59,-200,-200,-200,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200
J08,9-21-2016 11:26:44,-200,-85,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J08,9-21-2016 11:26:42,-200,-200,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200
D13,9-19-2016 12:04:52,-200,-200,-200,-200,-200,-200,-200,-200,-82,-200,-200,-200,-200
D13,9-19-2016 12:04:50,-200,-200,-200,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200
D13,9-19-2016 12:04:47,-200,-200,-200,-200,-200,-200,-200,-200,-74,-200,-200,-200,-200
D14,9-19-2016 12:04:38,-200,-200,-200,-200,-200,-200,-200,-200,-71,-200,-200,-200,-200
D14,9-19-2016 12:04:17,-200,-200,-200,-200,-200,-200,-200,-200,-66,-200,-200,-200,-200
D15,9-19-2016 12:03:59,-200,-200,-200,-200,-200,-200,-200,-200,-76,-200,-200,-200,-200
D15,9-19-2016 12:03:45,-200,-200,-200,-200,-200,-200,-200,-200,-73,-200,-200,-200,-200
D15,9-19-2016 12:03:39,-200,-200,-200,-200,-200,-200,-200,-200,-61,-200,-200,-200,-200
I10,9-19-2016 12:02:19,-200,-200,-200,-200,-200,-78,-200,-72,-200,-81,-200,-200,-200
I10,9-19-2016 12:02:18,-200,-200,-200,-200,-200,-200,-200,-72,-200,-200,-200,-200,-200
I10,9-19-2016 12:02:11,-200,-200,-200,-200,-200,-200,-200,-69,-200,-200,-200,-200,-200
I09,9-19-2016 12:01:59,-200,-86,-200,-200,-200,-200,-200,-70,-200,-200,-200,-200,-200
I09,9-19-2016 12:01:58,-200,-200,-200,-200,-76,-200,-200,-64,-200,-200,-200,-200,-200
I09,9-19-2016 12:01:50,-200,-200,-200,-200,-74,-79,-200,-70,-200,-200,-200,-200,-200
I09,9-19-2016 12:01:47,-77,-200,-200,-200,-73,-200,-200,-66,-200,-200,-200,-200,-200
I08,9-19-2016 12:01:30,-78,-200,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200
I08,9-19-2016 12:01:29,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200
I08,9-19-2016 12:01:15,-200,-200,-200,-88,-79,-200,-200,-72,-200,-200,-200,-200,-200
I08,9-19-2016 12:01:13,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200
I08,9-19-2016 12:01:04,-80,-200,-200,-200,-76,-200,-200,-73,-200,-200,-200,-200,-200
I08,9-19-2016 12:01:02,-80,-200,-200,-200,-73,-84,-200,-76,-200,-200,-200,-200,-200
I07,9-19-2016 12:00:43,-80,-200,-200,-200,-78,-200,-200,-76,-200,-200,-200,-200,-200
I07,9-19-2016 12:00:41,-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200
I07,9-19-2016 12:00:33,-77,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I07,9-19-2016 12:00:31,-200,-75,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200
I07,9-19-2016 12:00:23,-200,-81,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200
I07,9-19-2016 12:00:22,-200,-77,-200,-200,-81,-200,-200,-77,-200,-200,-200,-200,-200
I06,9-19-2016 12:00:07,-200,-82,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200
I06,9-19-2016 12:00:05,-200,-82,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200
I06,9-19-2016 11:59:47,-200,-77,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200
I06,9-19-2016 11:59:46,-200,-76,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200
I05,9-19-2016 11:59:28,-200,-74,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200
I05,9-19-2016 11:59:27,-200,-76,-85,-200,-75,-200,-200,-82,-200,-200,-200,-200,-200
I05,9-19-2016 11:59:24,-200,-80,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200
I05,9-19-2016 11:59:22,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I04,9-19-2016 11:58:54,-200,-74,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200
I04,9-19-2016 11:58:53,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I03,9-19-2016 11:58:26,-200,-73,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200
I03,9-19-2016 11:58:24,-200,-73,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200
I03,9-19-2016 11:58:14,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I03,9-19-2016 11:58:12,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200
I03,9-19-2016 11:58:03,-200,-70,-200,-86,-200,-87,-200,-200,-200,-200,-200,-200,-200
I03,9-19-2016 11:58:01,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I02,9-19-2016 11:57:44,-200,-63,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I02,9-19-2016 11:57:37,-200,-78,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200
I02,9-19-2016 11:57:36,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200
I02,9-19-2016 11:57:18,-200,-68,-87,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I02,9-19-2016 11:57:16,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I01,9-19-2016 11:56:55,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I01,9-19-2016 11:56:53,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I01,9-19-2016 11:56:18,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J08,8-4-2016 13:10:21,-200,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200
J08,8-4-2016 13:10:16,-200,-200,-200,-200,-72,-200,-200,-79,-200,-200,-200,-200,-200
J08,8-4-2016 13:10:13,-200,-84,-200,-200,-74,-200,-200,-74,-200,-200,-200,-200,-200
J07,8-4-2016 13:09:49,-200,-81,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200
J07,8-4-2016 13:09:47,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200
J07,8-4-2016 13:09:44,-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200
J07,8-4-2016 13:09:42,-200,-200,-200,-200,-74,-80,-200,-200,-200,-200,-200,-200,-200
J06,8-4-2016 13:09:17,-200,-75,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200
J06,8-4-2016 13:09:14,-200,-72,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200
J06,8-4-2016 13:09:10,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J06,8-4-2016 13:09:09,-200,-73,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200
I06,8-4-2016 13:08:33,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I06,8-4-2016 13:08:30,-200,-73,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200
I06,8-4-2016 13:08:24,-200,-78,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200
I06,8-4-2016 13:08:21,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I08,8-4-2016 13:07:42,-200,-77,-200,-200,-81,-200,-200,-81,-200,-200,-200,-200,-200
I08,8-4-2016 13:07:40,-200,-77,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200
I08,8-4-2016 13:07:37,-200,-75,-200,-200,-78,-200,-200,-80,-200,-200,-200,-200,-200
I08,8-4-2016 13:07:35,-200,-79,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200
I08,8-4-2016 13:07:08,-79,-200,-200,-200,-80,-200,-200,-78,-200,-200,-200,-200,-200
I08,8-4-2016 13:07:06,-77,-200,-200,-200,-78,-200,-200,-76,-200,-200,-200,-200,-200
I08,8-4-2016 13:07:02,-200,-200,-200,-200,-200,-200,-200,-74,-200,-200,-200,-200,-200
I08,8-4-2016 13:07:01,-72,-200,-200,-200,-200,-200,-200,-72,-200,-200,-200,-200,-200
I07,8-4-2016 13:06:33,-200,-81,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200
I07,8-4-2016 13:06:31,-200,-200,-200,-200,-72,-200,-85,-200,-200,-200,-200,-200,-200
I07,8-4-2016 13:06:24,-200,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200
I07,8-4-2016 13:06:20,-200,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200
W15,7-21-2016 12:14:26,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-75
W15,7-21-2016 12:14:23,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-67
W15,7-21-2016 12:13:58,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-71
W15,7-21-2016 12:13:56,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-75
W15,7-21-2016 12:13:41,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-62
W15,7-21-2016 12:13:40,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-61
T15,7-21-2016 12:13:10,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-81,-81
T15,7-21-2016 12:12:40,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-76
R15,7-21-2016 12:12:12,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-67,-200
R15,7-21-2016 12:12:10,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-67,-79
R15,7-21-2016 12:11:58,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-60,-200
R15,7-21-2016 12:11:56,-200,-200,-200,-200,-200,-200,-200,-78,-200,-200,-200,-65,-200
R15,7-21-2016 12:11:13,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-62,-200
R15,7-21-2016 12:11:11,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-60,-200
P15,7-21-2016 12:10:44,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-73,-200
P15,7-21-2016 12:10:42,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-76,-200
P15,7-21-2016 12:10:39,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-81,-200
P15,7-21-2016 12:10:37,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-77,-200
N15,7-21-2016 12:09:59,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-76,-200,-200
N15,7-21-2016 12:09:57,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79,-80,-200
N15,7-21-2016 12:09:49,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-61,-200,-200
N15,7-21-2016 12:09:47,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-66,-200,-200
L15,7-21-2016 12:09:19,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-81,-81,-200
L15,7-21-2016 12:09:09,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-70,-82,-200
L15,7-21-2016 12:09:06,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78,-200,-81,-81
L15,7-21-2016 12:09:01,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-72,-79,-200
L15,7-21-2016 12:08:58,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-68,-200,-200
J15,7-21-2016 12:08:04,-200,-200,-200,-200,-200,-200,-200,-200,-200,-62,-75,-200,-200
J15,7-21-2016 12:07:59,-200,-200,-200,-200,-200,-200,-200,-200,-200,-67,-85,-200,-200
G15,7-21-2016 12:07:36,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79,-200,-200,-200
G15,7-21-2016 12:07:34,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78,-200,-200,-200
E15,7-21-2016 12:07:10,-200,-200,-200,-200,-200,-200,-200,-200,-72,-200,-200,-200,-200
E15,7-21-2016 12:07:08,-200,-200,-200,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200
D15,7-21-2016 12:06:50,-200,-200,-200,-200,-200,-200,-200,-200,-59,-200,-200,-200,-200
D15,7-21-2016 12:06:44,-200,-200,-200,-200,-200,-200,-200,-200,-59,-200,-200,-200,-200
D15,7-21-2016 12:06:42,-200,-200,-200,-200,-200,-200,-200,-200,-56,-200,-200,-200,-200
D15,7-21-2016 12:06:40,-200,-200,-200,-200,-200,-200,-200,-200,-57,-200,-200,-200,-200
J10,7-21-2016 12:05:42,-200,-200,-200,-200,-77,-200,-200,-63,-200,-200,-200,-200,-200
J10,7-21-2016 12:05:41,-200,-200,-200,-200,-200,-200,-200,-62,-200,-200,-200,-200,-200
J10,7-21-2016 12:05:38,-200,-200,-200,-200,-200,-200,-200,-56,-200,-200,-200,-200,-200
J10,7-21-2016 12:05:36,-200,-80,-200,-200,-200,-200,-200,-62,-200,-79,-200,-200,-200
I10,7-21-2016 12:05:23,-200,-200,-200,-200,-200,-200,-200,-60,-200,-200,-200,-200,-200
I10,7-21-2016 12:05:21,-200,-200,-200,-200,-78,-200,-200,-69,-200,-200,-200,-200,-200
I10,7-21-2016 12:05:15,-200,-200,-200,-200,-200,-200,-200,-71,-200,-80,-200,-200,-200
I10,7-21-2016 12:05:13,-200,-200,-200,-200,-200,-200,-200,-67,-200,-81,-200,-200,-200
I07,7-21-2016 12:04:34,-200,-200,-200,-200,-74,-200,-200,-78,-200,-200,-200,-200,-200
I07,7-21-2016 12:04:32,-200,-80,-200,-200,-68,-200,-200,-76,-200,-200,-200,-200,-200
I07,7-21-2016 12:04:04,-200,-83,-200,-200,-68,-200,-200,-82,-200,-200,-200,-200,-200
I07,7-21-2016 12:04:01,-200,-200,-200,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200
J07,7-21-2016 12:03:43,-200,-200,-200,-200,-61,-200,-200,-200,-200,-200,-200,-200,-200
J07,7-21-2016 12:03:41,-200,-200,-200,-200,-61,-200,-200,-200,-200,-200,-200,-200,-200
J07,7-21-2016 12:03:37,-200,-200,-200,-200,-60,-200,-200,-77,-200,-200,-200,-200,-200
J07,7-21-2016 12:03:33,-200,-200,-200,-200,-63,-200,-200,-200,-200,-200,-200,-200,-200
J02,7-21-2016 12:02:11,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J02,7-21-2016 12:02:08,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J04,7-21-2016 12:01:05,-200,-65,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J04,7-21-2016 12:01:03,-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J04,7-21-2016 12:01:00,-200,-60,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200
J04,7-21-2016 12:00:57,-200,-61,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I04,7-21-2016 12:00:40,-200,-74,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200
I04,7-21-2016 12:00:33,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
F08,7-21-2016 11:59:21,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
F08,7-21-2016 11:59:18,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I06,5-25-2016 10:30:28,-200,-68,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200
I06,5-25-2016 10:30:26,-200,-70,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200
I06,5-25-2016 10:30:21,-200,-71,-200,-200,-81,-200,-200,-78,-200,-200,-200,-200,-200
I06,5-25-2016 10:30:19,-200,-71,-200,-200,-73,-200,-200,-81,-200,-200,-200,-200,-200
I06,5-25-2016 10:30:15,-200,-75,-200,-200,-80,-200,-200,-79,-200,-200,-200,-200,-200
I06,5-25-2016 10:30:14,-200,-75,-200,-200,-80,-200,-200,-77,-200,-200,-200,-200,-200
J06,5-25-2016 10:30:05,-200,-73,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200
J06,5-25-2016 10:30:03,-200,-78,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200
J06,5-25-2016 10:29:59,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J06,5-25-2016 10:29:58,-200,-80,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200
J06,5-25-2016 10:29:55,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J06,5-25-2016 10:29:54,-200,-74,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200
J06,5-25-2016 10:29:50,-200,-72,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200
J06,5-25-2016 10:29:49,-200,-79,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200
K06,5-25-2016 10:29:37,-200,-77,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200
K06,5-25-2016 10:29:36,-200,-79,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200
K06,5-25-2016 10:29:30,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K06,5-25-2016 10:29:28,-200,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200
K06,5-25-2016 10:29:19,-200,-200,-200,-200,-79,-78,-200,-200,-200,-200,-200,-200,-200
K06,5-25-2016 10:29:11,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200
L06,5-25-2016 10:28:57,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200
L06,5-25-2016 10:28:51,-200,-200,-200,-200,-78,-76,-200,-200,-200,-200,-200,-200,-200
L06,5-25-2016 10:28:49,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200
L06,5-25-2016 10:28:44,-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200
L06,5-25-2016 10:28:43,-200,-200,-200,-200,-79,-80,-200,-200,-200,-200,-200,-200,-200
L06,5-25-2016 10:28:37,-200,-200,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200,-200
L06,5-25-2016 10:28:36,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200
L06,5-25-2016 10:28:32,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200
L06,5-25-2016 10:28:31,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200
M06,5-25-2016 10:28:22,-200,-200,-200,-200,-81,-83,-200,-200,-200,-200,-200,-200,-200
M06,5-25-2016 10:28:21,-200,-200,-200,-200,-200,-86,-200,-200,-200,-200,-200,-200,-200
M06,5-25-2016 10:28:16,-200,-200,-200,-200,-83,-200,-200,-200,-200,-200,-200,-200,-200
M06,5-25-2016 10:28:14,-200,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200
M06,5-25-2016 10:28:07,-200,-200,-200,-200,-81,-72,-200,-200,-200,-200,-200,-200,-200
M06,5-25-2016 10:28:06,-200,-200,-200,-200,-78,-72,-200,-200,-200,-200,-200,-200,-200
M06,5-25-2016 10:28:01,-200,-81,-200,-200,-80,-71,-200,-200,-200,-200,-200,-200,-200
M06,5-25-2016 10:27:59,-200,-200,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200
M06,5-25-2016 10:27:54,-200,-200,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200
M06,5-25-2016 10:27:52,-200,-200,-200,-200,-80,-77,-200,-200,-200,-200,-200,-200,-200
N06,5-25-2016 10:27:42,-200,-200,-200,-200,-200,-67,-200,-200,-200,-200,-200,-200,-200
N06,5-25-2016 10:27:41,-200,-200,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200
N06,5-25-2016 10:27:34,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200
N06,5-25-2016 10:27:33,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200
N06,5-25-2016 10:27:28,-200,-200,-200,-200,-200,-63,-200,-200,-200,-200,-200,-200,-200
N06,5-25-2016 10:27:27,-200,-200,-200,-200,-200,-68,-200,-200,-200,-200,-200,-200,-200
N06,5-25-2016 10:27:22,-200,-200,-200,-200,-200,-67,-200,-200,-200,-200,-200,-200,-200
N06,5-25-2016 10:27:20,-200,-200,-200,-200,-200,-67,-200,-200,-200,-200,-200,-200,-200
O06,5-25-2016 10:27:01,-200,-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200
O06,5-25-2016 10:26:59,-200,-200,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200
O06,5-25-2016 10:26:16,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200
O06,5-25-2016 10:26:14,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200
O06,5-25-2016 10:26:01,-200,-200,-200,-200,-200,-67,-200,-200,-200,-200,-200,-200,-200
O06,5-25-2016 10:25:59,-200,-200,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200
O06,5-25-2016 10:25:54,-200,-200,-200,-81,-200,-77,-200,-200,-200,-200,-200,-200,-200
O06,5-25-2016 10:25:52,-200,-200,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200
P06,5-25-2016 10:25:34,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200
P06,5-25-2016 10:25:31,-200,-200,-200,-81,-200,-77,-200,-200,-200,-200,-200,-200,-200
P06,5-25-2016 10:25:15,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200
P06,5-25-2016 10:25:08,-200,-200,-200,-80,-200,-80,-200,-200,-200,-200,-200,-200,-200
Q06,5-25-2016 10:24:41,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200
Q06,5-25-2016 10:24:39,-200,-200,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200
R06,5-25-2016 10:23:46,-200,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200
R06,5-25-2016 10:23:44,-200,-200,-200,-78,-200,-200,-79,-200,-200,-200,-200,-200,-200
R06,5-25-2016 10:23:35,-200,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200
S06,5-25-2016 10:23:25,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200
S06,5-25-2016 10:23:24,-200,-200,-200,-77,-200,-200,-82,-200,-200,-200,-200,-200,-200
S06,5-25-2016 10:23:17,-200,-200,-200,-82,-200,-200,-78,-200,-200,-200,-200,-200,-200
S06,5-25-2016 10:23:16,-200,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200
S06,5-25-2016 10:23:10,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
S06,5-25-2016 10:23:09,-200,-200,-200,-78,-200,-200,-79,-200,-200,-200,-200,-200,-200
U05,5-25-2016 10:22:03,-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200
U05,5-25-2016 10:22:02,-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200
U05,5-25-2016 10:21:57,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
U05,5-25-2016 10:21:55,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
T05,5-25-2016 10:21:33,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200
T05,5-25-2016 10:21:28,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200
T05,5-25-2016 10:21:25,-200,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200
T05,5-25-2016 10:21:16,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200
T05,5-25-2016 10:21:03,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
S05,5-25-2016 10:20:48,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200
S05,5-25-2016 10:20:25,-200,-200,-200,-63,-200,-200,-200,-200,-200,-200,-200,-200,-200
S05,5-25-2016 10:20:23,-200,-200,-200,-65,-200,-200,-82,-200,-200,-200,-200,-200,-200
S05,5-25-2016 10:20:05,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200
S05,5-25-2016 10:20:03,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200
S05,5-25-2016 10:19:53,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200
S05,5-25-2016 10:19:51,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200
